R (a.u.),Phase (deg),Uncorrected phase (deg),Noise (a.u.),X (a.u.),Y (a.u.),Sin Harmonic n,Sin Harmonic n+1,Sin Harmonic n+2,Cos Harmonic n,Cos Harmonic n+1,Cos Harmonic n+2,Higher harmonic number n
2055.7081,-11.35029,-0.19810,1.75763,-2015.50456,404.57038,-45.40730,-557.09203,-67.66013,-81.18437,365.47719,-51.76591,2
2055.70063,-11.35488,-0.19818,1.83162,-2015.46409,404.73396,-45.45206,-556.99355,-67.73186,-81.25518,365.60762,-51.80440,2
2055.69257,-11.35488,-0.19818,1.84751,-2015.45534,404.73663,-45.48529,-556.98096,-67.79151,-81.35915,365.60386,-51.89257,2
2055.68081,-11.35029,-0.19810,1.80375,-2015.47786,404.5647,-45.49362,-557.05378,-67.81195,-81.43635,365.44988,-51.97278,2
2055.66955,-11.33769,-0.19788,1.70894,-2015.55332,404.13127,-45.45572,-557.26981,-67.75867,-81.45075,365.07938,-52.02550,2
2055.6594,-11.32279,-0.19762,1.57973,-2015.64809,403.60669,-45.40796,-557.53746,-67.69324,-81.46941,364.63529,-52.09308,2
2055.65067,-11.30618,-0.19733,1.45525,-2015.75771,403.0143,-45.36275,-557.84563,-67.63581,-81.51234,364.13618,-52.18726,2
2055.64302,-11.29357,-0.19711,1.36306,-2015.83801,402.57342,-45.34282,-558.07376,-67.61770,-81.57071,363.76372,-52.27445,2
2055.63816,-11.28784,-0.19701,1.29275,-2015.87286,402.37399,-45.34199,-558.17780,-67.62382,-81.61509,363.59418,-52.32722,2
2055.6402,-11.2844,-0.19695,1.23387,-2015.90176,402.23966,-45.33133,-558.26254,-67.61168,-81.62689,363.48831,-52.35317,2
2055.64089,-11.27925,-0.19686,1.18210,-2015.9375,402.06404,-45.30790,-558.36446,-67.57855,-81.62420,363.34589,-52.37417,2
2055.64149,-11.27982,-0.19687,1.12821,-2015.93333,402.088,-45.30927,-558.35731,-67.58258,-81.63678,363.36958,-52.38826,2
2055.63714,-11.27581,-0.19680,1.07397,-2015.95836,401.94022,-45.29205,-558.43034,-67.55884,-81.64530,363.24322,-52.41485,2
2055.6344,-11.27237,-0.19674,1.03187,-2015.97832,401.82608,-45.28183,-558.48932,-67.54612,-81.65750,363.14736,-52.43938,2
2055.6374,-11.27008,-0.19670,0.98717,-2015.99736,401.74587,-45.26208,-558.54284,-67.51771,-81.64515,363.08815,-52.44566,2
2055.64211,-11.26492,-0.19661,0.95103,-2016.03721,401.57002,-45.22164,-558.65174,-67.45457,-81.59760,362.95051,-52.43185,2
2055.64511,-11.26149,-0.19655,0.91920,-2016.06489,401.44635,-45.19799,-558.72789,-67.41745,-81.55960,362.85353,-52.41218,2
2055.65114,-11.25862,-0.19650,0.89283,-2016.0909,401.34657,-45.19516,-558.79933,-67.41709,-81.55536,362.77977,-52.41301,2
2055.65497,-11.26034,-0.19653,0.85861,-2016.08192,401.41132,-45.21151,-558.77645,-67.44356,-81.55769,362.83927,-52.40243,2
2055.66291,-11.26435,-0.19660,0.80977,-2016.06149,401.55454,-45.22326,-558.72073,-67.46078,-81.53134,362.96924,-52.36382,2
2055.67157,-11.27123,-0.19672,0.74753,-2016.02273,401.7934,-45.24135,-558.61469,-67.48775,-81.51489,363.18087,-52.33042,2
2055.67882,-11.27237,-0.19674,0.68724,-2016.02355,401.82638,-45.22349,-558.61533,-67.45783,-81.46316,363.21899,-52.29067,2
2055.68417,-11.26951,-0.19669,0.63252,-2016.04989,401.7216,-45.18773,-558.68413,-67.40058,-81.40964,363.13874,-52.26518,2
2055.68971,-11.26951,-0.19669,0.58264,-2016.05162,401.74122,-45.18597,-558.68744,-67.39965,-81.40678,363.16262,-52.26545,2
2055.69853,-11.26779,-0.19666,0.53701,-2016.07285,401.67985,-45.17069,-558.74283,-67.37848,-81.38871,363.12454,-52.26166,2
2055.70979,-11.26722,-0.19665,0.49641,-2016.0906,401.64837,-45.14147,-558.78751,-67.33256,-81.33821,363.11525,-52.23380,2
2055.72442,-11.26836,-0.19667,0.45864,-2016.09418,401.70531,-45.10964,-558.79296,-67.27963,-81.26672,363.18481,-52.18476,2
2055.72954,-11.27581,-0.19680,0.42339,-2016.04893,401.95851,-45.12858,-558.66994,-67.30745,-81.27599,363.40450,-52.17716,2
2055.72932,-11.28268,-0.19692,0.40644,-2016.0006,402.19967,-45.15958,-558.54187,-67.35542,-81.31483,363.60677,-52.19143,2
2055.72462,-11.2867,-0.19699,0.40266,-2015.96757,402.34121,-45.18931,-558.45650,-67.40296,-81.36788,363.71931,-52.22216,2
2055.71349,-11.29815,-0.19719,0.44268,-2015.87491,402.74842,-45.26944,-558.21202,-67.52762,-81.47263,364.04352,-52.26106,2
2055.70298,-11.30217,-0.19726,0.51494,-2015.83725,402.88325,-45.31623,-558.11555,-67.60323,-81.56322,364.14112,-52.31764,2
2055.69681,-11.29586,-0.19715,0.53189,-2015.87559,402.65992,-45.30801,-558.22312,-67.59628,-81.61054,363.94740,-52.37938,2
2055.69551,-11.293,-0.19710,0.50662,-2015.89451,402.55852,-45.28976,-558.27636,-67.56903,-81.61154,363.86338,-52.39838,2
2055.69546,-11.29357,-0.19711,0.47808,-2015.89051,402.57827,-45.28314,-558.26772,-67.55756,-81.60424,363.88230,-52.39636,2
2055.69362,-11.28555,-0.19697,0.44161,-2015.94291,402.30639,-45.24527,-558.41316,-67.49926,-81.56699,363.65594,-52.39026,2
2055.69221,-11.28039,-0.19688,0.40946,-2015.97776,402.12452,-45.23878,-558.51125,-67.49437,-81.58706,363.50494,-52.41982,2
2055.68827,-11.27581,-0.19680,0.39160,-2016.00931,401.94618,-45.24384,-558.60262,-67.50885,-81.61867,363.35288,-52.45124,2
2055.68497,-11.26492,-0.19661,0.40557,-2016.07957,401.5767,-45.22184,-558.79840,-67.48207,-81.62729,363.04194,-52.48363,2
2055.68488,-11.25461,-0.19643,0.47884,-2016.15228,401.21102,-45.18259,-558.99840,-67.42520,-81.59195,362.73843,-52.48211,2
2055.68334,-11.24945,-0.19634,0.56370,-2016.18697,401.0288,-45.15523,-559.09467,-67.38205,-81.55057,362.58614,-52.46114,2
2055.68218,-11.24945,-0.19634,0.61723,-2016.18717,401.02185,-45.15568,-559.09673,-67.38423,-81.55250,362.58100,-52.46321,2
2055.68845,-11.2506,-0.19636,0.62483,-2016.18445,401.06763,-45.16082,-559.08940,-67.39417,-81.54307,362.62909,-52.44976,2
2055.69368,-11.25117,-0.19637,0.61745,-2016.1877,401.07809,-45.16850,-559.09801,-67.40996,-81.55427,362.64588,-52.45731,2
2055.69532,-11.25576,-0.19645,0.58886,-2016.15708,401.24045,-45.19985,-559.01504,-67.46191,-81.59626,362.78401,-52.47660,2
2055.69509,-11.26263,-0.19657,0.54391,-2016.10891,401.4812,-45.22971,-558.88336,-67.50676,-81.62060,362.98450,-52.47517,2
2055.69913,-11.27065,-0.19671,0.50493,-2016.05275,401.78379,-45.25657,-558.72924,-67.54515,-81.62226,363.24305,-52.45084,2
2055.7058,-11.27581,-0.19680,0.48235,-2016.02405,401.9619,-45.29029,-558.65025,-67.60117,-81.65778,363.40142,-52.46024,2
2055.70689,-11.27524,-0.19679,0.46532,-2016.03039,401.9357,-45.28853,-558.66713,-67.59746,-81.64365,363.38058,-52.44495,2
2055.70744,-11.27352,-0.19676,0.43835,-2016.04471,401.86664,-45.24496,-558.70466,-67.51983,-81.53799,363.32379,-52.36332,2
2055.70874,-11.27237,-0.19674,0.40735,-2016.05356,401.82889,-45.20140,-558.72703,-67.44156,-81.42663,363.29407,-52.27562,2
2055.70837,-11.27065,-0.19671,0.37645,-2016.06408,401.77422,-45.17463,-558.75488,-67.39469,-81.36986,363.24782,-52.23549,2
2055.70783,-11.26664,-0.19664,0.34654,-2016.09113,401.63571,-45.14416,-558.82744,-67.34567,-81.33061,363.13189,-52.21962,2
2055.70674,-11.27237,-0.19674,0.31976,-2016.04885,401.84231,-45.14263,-558.71082,-67.33509,-81.28200,363.30284,-52.16373,2
2055.70453,-11.27294,-0.19675,0.29982,-2016.04557,401.84744,-45.12731,-558.69911,-67.30726,-81.25025,363.30348,-52.14045,2
2055.70769,-11.2718,-0.19673,0.27681,-2016.05607,401.81089,-45.11154,-558.72184,-67.28178,-81.22692,363.27455,-52.12938,2
2055.70726,-11.27409,-0.19677,0.25811,-2016.03747,401.90208,-45.13986,-558.66709,-67.32811,-81.27978,363.34523,-52.16226,2
2055.70381,-11.27352,-0.19676,0.24224,-2016.0406,401.8687,-45.16667,-558.67454,-67.37733,-81.37084,363.30907,-52.24088,2
2055.69643,-11.26893,-0.19668,0.22350,-2016.0651,401.70801,-45.15461,-558.74201,-67.35943,-81.38538,363.16327,-52.26759,2
2055.68668,-11.26492,-0.19661,0.21302,-2016.08183,401.57409,-45.15227,-558.79004,-67.35706,-81.41533,363.03766,-52.30181,2
2055.67852,-11.26206,-0.19656,0.21395,-2016.09364,401.47303,-45.14879,-558.82547,-67.35260,-81.43280,362.94352,-52.32326,2
2055.66826,-11.26149,-0.19655,0.22449,-2016.09,401.43879,-45.16352,-558.82183,-67.37804,-81.47713,362.90310,-52.35815,2
2055.65718,-11.26435,-0.19660,0.21476,-2016.05707,401.54742,-45.20463,-558.74079,-67.44515,-81.55500,362.98072,-52.40671,2
2055.6491,-11.25633,-0.19646,0.21717,-2016.1049,401.26577,-45.19220,-558.87944,-67.43153,-81.59284,362.73782,-52.46236,2
2055.64438,-11.24888,-0.19633,0.26690,-2016.15294,401.00016,-45.15073,-559.01807,-67.36533,-81.54801,362.51351,-52.45108,2
2055.63949,-11.24086,-0.19619,0.34825,-2016.20472,400.71467,-45.11097,-559.16778,-67.30308,-81.50700,362.27316,-52.44264,2
2055.63419,-11.23226,-0.19604,0.45621,-2016.2605,400.4067,-45.07694,-559.32800,-67.25239,-81.48781,362.01351,-52.45349,2
2055.63173,-11.22654,-0.19594,0.55346,-2016.29767,400.20686,-45.06289,-559.43814,-67.23392,-81.48932,361.84851,-52.46969,2
2055.62646,-11.22424,-0.19590,0.61758,-2016.30721,400.13168,-45.08332,-559.47534,-67.27189,-81.54772,361.78267,-52.51849,2
2055.62171,-11.21851,-0.19580,0.66748,-2016.34245,399.92969,-45.09576,-559.58125,-67.30109,-81.61990,361.61079,-52.59158,2
2055.62078,-11.21794,-0.19579,0.70552,-2016.34642,399.90489,-45.12253,-559.60094,-67.35191,-81.69571,361.59287,-52.65552,2
2055.62216,-11.22825,-0.19597,0.68694,-2016.27638,400.26493,-45.19067,-559.41818,-67.46248,-81.78314,361.89920,-52.69244,2
2055.62562,-11.23341,-0.19606,0.63710,-2016.24278,400.45195,-45.22498,-559.33328,-67.51972,-81.83041,362.06439,-52.71610,2
2055.62626,-11.23799,-0.19614,0.58618,-2016.21266,400.6068,-45.26646,-559.25904,-67.59068,-81.90796,362.19891,-52.76751,2
2055.63037,-11.24487,-0.19626,0.54218,-2016.16641,400.86059,-45.33289,-559.14059,-67.70409,-82.02680,362.42072,-52.84313,2
2055.62926,-11.25346,-0.19641,0.52543,-2016.10516,401.16288,-45.37961,-558.98100,-67.77969,-82.10152,362.67677,-52.88348,2
2055.62309,-11.2569,-0.19647,0.52785,-2016.07638,401.27587,-45.40821,-558.91119,-67.82858,-82.17906,362.76798,-52.94385,2
2055.61709,-11.25518,-0.19644,0.51709,-2016.0807,401.22342,-45.39736,-558.93041,-67.81206,-82.19691,362.72101,-52.97385,2
2055.61293,-11.2569,-0.19647,0.50063,-2016.06736,401.26915,-45.36108,-558.89999,-67.74338,-82.10893,362.75759,-52.90575,2
2055.61591,-11.25576,-0.19645,0.47809,-2016.0765,401.2385,-45.31665,-558.92879,-67.66328,-81.99726,362.73927,-52.82044,2
2055.61868,-11.25576,-0.19645,0.45276,-2016.07933,401.23842,-45.28237,-558.94091,-67.60016,-81.89803,362.74607,-52.73969,2
2055.62511,-11.25747,-0.19648,0.42814,-2016.07451,401.29563,-45.27135,-558.93094,-67.57736,-81.83509,362.80492,-52.67942,2
2055.63206,-11.2632,-0.19658,0.41600,-2016.0393,401.50804,-45.29056,-558.83837,-67.60310,-81.81235,362.99358,-52.63675,2
2055.63705,-11.27294,-0.19675,0.43793,-2015.97817,401.8404,-45.32004,-558.67452,-67.64298,-81.79537,363.27985,-52.58965,2
2055.63876,-11.28326,-0.19693,0.50768,-2015.90597,402.21115,-45.35920,-558.48056,-67.69787,-81.79024,363.59287,-52.54497,2
2055.6394,-11.29071,-0.19706,0.59888,-2015.85366,402.47654,-45.39453,-558.34052,-67.75030,-81.80139,363.81610,-52.52282,2
2055.64094,-11.29758,-0.19718,0.68576,-2015.80864,402.70985,-45.39649,-558.21886,-67.74441,-81.74230,364.01425,-52.45154,2
2055.64399,-11.30274,-0.19727,0.75912,-2015.77599,402.88877,-45.38352,-558.13018,-67.71434,-81.66209,364.16887,-52.37176,2
2055.64744,-11.30102,-0.19724,0.78804,-2015.78958,402.83839,-45.36031,-558.16706,-67.67549,-81.61027,364.13308,-52.33507,2
2055.64611,-11.30446,-0.19730,0.79927,-2015.76556,402.95181,-45.37986,-558.10351,-67.70582,-81.62787,364.22609,-52.33624,2
2055.64421,-11.30274,-0.19727,0.79015,-2015.77694,402.88513,-45.37866,-558.13592,-67.70720,-81.64902,364.16967,-52.36145,2
2055.64088,-11.29987,-0.19722,0.75552,-2015.79399,402.78286,-45.38227,-558.18438,-67.71984,-81.70393,364.08213,-52.42131,2
2055.64039,-11.293,-0.19710,0.70424,-2015.83993,402.55037,-45.36098,-558.31058,-67.69314,-81.71671,363.89014,-52.45733,2
2055.6405,-11.29529,-0.19714,0.65145,-2015.82386,402.63138,-45.36783,-558.26863,-67.70479,-81.72698,363.96025,-52.46247,2
2055.63687,-11.29472,-0.19713,0.60433,-2015.82311,402.61659,-45.36157,-558.26910,-67.69560,-81.73395,363.94529,-52.47613,2
2055.63094,-11.293,-0.19710,0.55700,-2015.82968,402.5534,-45.34935,-558.29040,-67.67597,-81.72403,363.88667,-52.47582,2
2055.63092,-11.29586,-0.19715,0.51451,-2015.81044,402.64966,-45.33642,-558.24038,-67.64971,-81.66878,363.96944,-52.42486,2
2055.63141,-11.29529,-0.19714,0.47627,-2015.81612,402.62371,-45.32241,-558.25844,-67.62652,-81.63896,363.95094,-52.40521,2
2055.63213,-11.29185,-0.19708,0.43844,-2015.84111,402.50224,-45.31536,-558.32904,-67.61999,-81.65076,363.85226,-52.42746,2
2055.63311,-11.28154,-0.19690,0.41202,-2015.9131,402.14656,-45.28295,-558.52665,-67.57730,-81.65655,363.55865,-52.46779,2
2055.6285,-11.27466,-0.19678,0.41792,-2015.95734,401.90115,-45.25603,-558.64995,-67.53824,-81.64766,363.34879,-52.48348,2
2055.62049,-11.27352,-0.19676,0.43035,-2015.95693,401.86225,-45.23418,-558.65134,-67.49854,-81.61198,363.30668,-52.46079,2
2055.61437,-11.26722,-0.19665,0.44616,-2015.99642,401.63276,-45.19634,-558.75966,-67.43981,-81.59319,363.10886,-52.47392,2
2055.61331,-11.25747,-0.19648,0.50211,-2016.06292,401.29338,-45.13762,-558.93917,-67.34988,-81.55120,362.82698,-52.48240,2
2055.61409,-11.24773,-0.19631,0.59157,-2016.13306,400.94482,-45.08389,-559.12788,-67.27045,-81.52663,362.53966,-52.50716,2
2055.60982,-11.24544,-0.19627,0.66965,-2016.14519,400.86196,-45.06733,-559.16078,-67.24539,-81.53609,362.46640,-52.53325,2
2055.6054,-11.2443,-0.19625,0.70601,-2016.14592,400.83561,-45.05671,-559.16261,-67.22671,-81.53681,362.43928,-52.54239,2
2055.60397,-11.2443,-0.19625,0.71029,-2016.14444,400.83575,-45.04685,-559.15806,-67.20961,-81.52330,362.43895,-52.53503,2
2055.60234,-11.24258,-0.19622,0.70491,-2016.15527,400.77291,-45.03339,-559.18823,-67.18895,-81.51618,362.38666,-52.53895,2
2055.59609,-11.24143,-0.19620,0.69116,-2016.15962,400.71891,-45.03937,-559.20239,-67.20150,-81.55820,362.33508,-52.57995,2
2055.58925,-11.24086,-0.19619,0.67272,-2016.15623,400.70093,-45.05769,-559.19603,-67.23372,-81.62051,362.31163,-52.63239,2
2055.58481,-11.24086,-0.19619,0.64572,-2016.14983,400.7103,-45.06420,-559.18098,-67.24523,-81.64776,362.31438,-52.65702,2
2055.58316,-11.24487,-0.19626,0.60664,-2016.12146,400.84461,-45.08656,-559.10492,-67.27916,-81.65795,362.42347,-52.64703,2
2055.58318,-11.24372,-0.19624,0.56480,-2016.12846,400.80946,-45.09654,-559.12375,-67.29920,-81.67773,362.39355,-52.66157,2
2055.58514,-11.2443,-0.19625,0.52720,-2016.12951,400.81426,-45.11855,-559.12529,-67.34084,-81.72714,362.39997,-52.69916,2
2055.58905,-11.24888,-0.19633,0.48740,-2016.10011,400.98214,-45.15834,-559.04369,-67.40776,-81.78041,362.54467,-52.72352,2
2055.59877,-11.26034,-0.19653,0.45765,-2016.03009,401.38384,-45.20653,-558.84956,-67.48034,-81.78741,362.89207,-52.68612,2
2055.60764,-11.26034,-0.19653,0.44234,-2016.03604,401.39933,-45.20556,-558.86060,-67.47933,-81.77487,362.91572,-52.67410,2
2055.61431,-11.2632,-0.19658,0.42986,-2016.02251,401.50148,-45.20444,-558.81885,-67.47461,-81.74520,363.00795,-52.64117,2
2055.62186,-11.26034,-0.19653,0.41215,-2016.05286,401.38771,-45.18698,-558.89618,-67.45018,-81.72203,362.92124,-52.63362,2
2055.63166,-11.25117,-0.19637,0.38106,-2016.12521,401.0744,-45.14698,-559.08691,-67.39433,-81.68877,362.67075,-52.63757,2
2055.64445,-11.24544,-0.19627,0.36128,-2016.17584,400.88535,-45.12287,-559.21831,-67.36263,-81.66716,362.52850,-52.64065,2
2055.65334,-11.242,-0.19621,0.35230,-2016.20914,400.76347,-45.12615,-559.30488,-67.37737,-81.71426,362.43725,-52.69557,2
2055.65779,-11.24258,-0.19622,0.35012,-2016.21167,400.77359,-45.16904,-559.30980,-67.45738,-81.82939,362.44985,-52.78898,2
2055.65271,-11.25232,-0.19639,0.32781,-2016.13868,401.11454,-45.24852,-559.11185,-67.58678,-81.96162,362.72470,-52.86234,2
2055.63847,-11.26779,-0.19666,0.33335,-2016.01367,401.66952,-45.35447,-558.77588,-67.75080,-82.09655,363.16467,-52.91005,2
2055.62641,-11.28211,-0.19691,0.43888,-2015.90469,402.15448,-45.43898,-558.48352,-67.87844,-82.18192,363.54934,-52.92228,2
2055.62196,-11.29185,-0.19708,0.57019,-2015.83061,402.50295,-45.47072,-558.28182,-67.91898,-82.17086,363.83181,-52.87542,2
2055.61339,-11.29758,-0.19718,0.68789,-2015.78028,402.71115,-45.47122,-558.14442,-67.90649,-82.10765,363.99114,-52.79781,2
2055.60571,-11.30274,-0.19727,0.77253,-2015.73759,402.8856,-45.47666,-558.02842,-67.90520,-82.06966,364.12374,-52.74590,2
2055.59968,-11.3079,-0.19736,0.83626,-2015.69406,403.07258,-45.48466,-557.91067,-67.90852,-82.03390,364.26940,-52.69476,2
2055.59413,-11.3056,-0.19732,0.86368,-2015.70806,402.97427,-45.46071,-557.94889,-67.86631,-81.99735,364.17894,-52.67434,2
2055.58785,-11.30045,-0.19723,0.83769,-2015.73488,402.80804,-45.43028,-558.02147,-67.81531,-81.96668,364.03154,-52.66657,2
2055.58092,-11.30045,-0.19723,0.79566,-2015.73008,402.79668,-45.41568,-558.00897,-67.78553,-81.93173,364.01194,-52.63759,2
2055.57483,-11.30446,-0.19730,0.75664,-2015.69403,402.946,-45.42058,-557.91223,-67.78432,-81.89644,364.12742,-52.58941,2
2055.579,-11.30961,-0.19739,0.73479,-2015.66391,403.11789,-45.42229,-557.82900,-67.77978,-81.84921,364.27651,-52.53337,2
2055.58072,-11.30159,-0.19725,0.69849,-2015.72242,402.83397,-45.38763,-557.98725,-67.72743,-81.81383,364.04216,-52.52735,2
2055.58282,-11.29357,-0.19711,0.64389,-2015.78016,402.55568,-45.35302,-558.14317,-67.67533,-81.78525,363.81300,-52.52959,2
2055.58134,-11.29357,-0.19711,0.59239,-2015.77742,402.56188,-45.34958,-558.13597,-67.66659,-81.76283,363.81532,-52.50675,2
2055.58106,-11.29701,-0.19717,0.54500,-2015.75251,402.68513,-45.35310,-558.06852,-67.66550,-81.72406,363.91612,-52.45816,2
2055.58464,-11.30675,-0.19734,0.50942,-2015.6907,403.0127,-45.37412,-557.90063,-67.68985,-81.68153,364.19299,-52.38927,2
2055.58762,-11.3142,-0.19747,0.50666,-2015.63934,403.28468,-45.39117,-557.76124,-67.71076,-81.65500,364.42332,-52.34326,2
2055.58626,-11.31362,-0.19746,0.50889,-2015.64307,403.25907,-45.37690,-557.77206,-67.68557,-81.62439,364.40034,-52.32144,2
2055.58583,-11.31477,-0.19748,0.49596,-2015.63283,403.30807,-45.36795,-557.74429,-67.66835,-81.60200,364.44151,-52.30381,2
2055.58321,-11.31133,-0.19742,0.47877,-2015.65589,403.17943,-45.33872,-557.80711,-67.62063,-81.57223,364.33146,-52.29739,2
2055.57665,-11.30904,-0.19738,0.44702,-2015.66452,403.10283,-45.33463,-557.83293,-67.61358,-81.57549,364.25801,-52.30403,2
2055.57097,-11.30331,-0.19728,0.41180,-2015.69872,402.90278,-45.32932,-557.92875,-67.60961,-81.60512,364.08309,-52.34287,2
2055.56991,-11.29758,-0.19718,0.38601,-2015.73992,402.69123,-45.31043,-558.04106,-67.58478,-81.61683,363.90607,-52.37485,2
2055.56916,-11.29357,-0.19711,0.37168,-2015.76532,402.56024,-45.29608,-558.10994,-67.56423,-81.61742,363.79662,-52.38843,2
2055.57037,-11.29013,-0.19705,0.37149,-2015.791,402.43781,-45.26484,-558.17837,-67.51354,-81.57838,363.69723,-52.37270,2
2055.57485,-11.28498,-0.19696,0.38162,-2015.83121,402.25923,-45.23018,-558.28569,-67.46066,-81.54772,363.55600,-52.37122,2
2055.58164,-11.28211,-0.19691,0.40782,-2015.85945,402.15243,-45.19842,-558.35994,-67.41095,-81.50783,363.47780,-52.35640,2
2055.59299,-11.27638,-0.19681,0.43959,-2015.90986,401.95767,-45.12692,-558.49283,-67.29293,-81.37282,363.33293,-52.27122,2
2055.60425,-11.27753,-0.19683,0.46149,-2015.9131,401.99899,-45.09756,-558.49963,-67.24095,-81.28519,363.38474,-52.20007,2
2055.61358,-11.27925,-0.19686,0.45518,-2015.90922,402.06618,-45.08969,-558.48873,-67.22751,-81.25448,363.45562,-52.17371,2
2055.61484,-11.28498,-0.19696,0.43000,-2015.87121,402.26315,-45.10287,-558.38702,-67.24389,-81.23918,363.62240,-52.14248,2
2055.6136,-11.28612,-0.19698,0.39571,-2015.8612,402.30695,-45.10679,-558.36224,-67.24825,-81.23245,363.65794,-52.13071,2
2055.61877,-11.28727,-0.19700,0.36575,-2015.86127,402.33302,-45.10513,-558.36311,-67.24598,-81.21853,363.68865,-52.11774,2
2055.62564,-11.29414,-0.19712,0.34012,-2015.81741,402.58782,-45.13503,-558.24438,-67.29294,-81.23230,363.91281,-52.10561,2
2055.62902,-11.30331,-0.19728,0.34361,-2015.7582,402.90141,-45.16881,-558.08459,-67.34342,-81.24327,364.18096,-52.08544,2
2055.63486,-11.3079,-0.19736,0.38104,-2015.72837,403.08036,-45.17666,-558.00368,-67.35354,-81.23095,364.34011,-52.06446,2
2055.6435,-11.3079,-0.19736,0.40873,-2015.73872,403.07273,-45.17491,-558.03170,-67.35431,-81.22633,364.34706,-52.06386,2
2055.65265,-11.30331,-0.19728,0.40120,-2015.78117,402.90704,-45.15942,-558.14673,-67.33602,-81.21632,364.22181,-52.07158,2
2055.66397,-11.29414,-0.19712,0.37220,-2015.85372,402.60172,-45.09758,-558.34241,-67.24009,-81.12857,363.98349,-52.03430,2
2055.66822,-11.28727,-0.19700,0.35077,-2015.90856,402.34874,-45.03803,-558.49278,-67.14137,-81.01863,363.77841,-51.96687,2
2055.67632,-11.27982,-0.19687,0.36371,-2015.96719,402.09629,-44.97367,-558.65280,-67.03712,-80.90453,363.58119,-51.90025,2
2055.67735,-11.27524,-0.19679,0.39234,-2016.00161,401.92892,-44.93601,-558.74961,-66.97500,-80.83775,363.44519,-51.86043,2
2055.67178,-11.27123,-0.19672,0.43141,-2016.02571,401.77954,-44.90701,-558.82006,-66.92571,-80.79981,363.31456,-51.84322,2
2055.66055,-11.27294,-0.19675,0.44982,-2015.99919,401.85517,-44.92337,-558.75439,-66.94690,-80.82224,363.36280,-51.84991,2
2055.65438,-11.2718,-0.19673,0.44366,-2016.00406,401.79915,-44.92093,-558.77232,-66.94119,-80.82102,363.30872,-51.84903,2
2055.64846,-11.2632,-0.19658,0.45582,-2016.05687,401.50378,-44.88785,-558.91995,-66.89047,-80.80231,363.05568,-51.85842,2
2055.6435,-11.25175,-0.19638,0.52467,-2016.13237,401.09907,-44.87562,-559.12987,-66.88344,-80.86759,362.71299,-51.94614,2
2055.63793,-11.242,-0.19621,0.62189,-2016.197,400.74551,-44.86812,-559.30898,-66.88254,-80.93281,362.41102,-52.02890,2
2055.63419,-11.23513,-0.19609,0.72771,-2016.23985,400.51067,-44.85871,-559.42686,-66.87488,-80.97376,362.21071,-52.08443,2
2055.6317,-11.23685,-0.19612,0.78163,-2016.22501,400.57262,-44.86252,-559.38796,-66.87830,-80.96990,362.25930,-52.07389,2
2055.62975,-11.23914,-0.19616,0.78653,-2016.20763,400.65008,-44.86225,-559.34210,-66.87421,-80.95386,362.32122,-52.05380,2
